timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:25:17.384+00:00,0,34,51257,230.2,51,122140156
2026-08-07T21:25:17.384+00:00,1,0,45292,,51,122140156
2026-08-07T21:25:18.977+00:00,0,70,51258,274.8,60,122155560
2026-08-07T21:25:18.977+00:00,1,0,45292,,52,122155560
2026-08-07T21:25:20.540+00:00,0,70,51257,278.9,60,122197688
2026-08-07T21:25:20.540+00:00,1,0,45292,,52,122197688
2026-08-07T21:25:22.089+00:00,0,69,51257,279.9,59,122188044
2026-08-07T21:25:22.089+00:00,1,0,45292,,52,122188044
2026-08-07T21:25:23.641+00:00,0,70,51258,280.3,60,122390404
2026-08-07T21:25:23.641+00:00,1,0,45292,,51,122390404
2026-08-07T21:25:25.212+00:00,0,70,51258,284.3,60,122996748
2026-08-07T21:25:25.212+00:00,1,0,45292,,52,122996748
2026-08-07T21:25:26.787+00:00,0,71,51258,278.8,58,123032720
2026-08-07T21:25:26.787+00:00,1,0,45292,,51,123032720
2026-08-07T21:25:28.373+00:00,0,69,51258,270.5,60,122699220
2026-08-07T21:25:28.373+00:00,1,0,45292,,52,122699220
2026-08-07T21:25:29.952+00:00,0,70,51258,269.6,59,122243572
2026-08-07T21:25:29.952+00:00,1,0,45292,,51,122243572
2026-08-07T21:25:31.509+00:00,0,44,51257,248.4,56,122224864
2026-08-07T21:25:31.509+00:00,1,0,45292,,51,122224864
2026-08-07T21:25:33.136+00:00,0,69,51257,277.2,60,122244248
2026-08-07T21:25:33.136+00:00,1,0,45292,,51,122244248
2026-08-07T21:25:34.697+00:00,0,70,51258,276.8,60,122247700
2026-08-07T21:25:34.697+00:00,1,0,45292,,52,122247700
2026-08-07T21:25:36.260+00:00,0,69,51258,274.1,58,122238244
2026-08-07T21:25:36.260+00:00,1,0,45292,,52,122238244
2026-08-07T21:25:37.818+00:00,0,71,51258,272.0,60,122265636
2026-08-07T21:25:37.818+00:00,1,0,45292,,51,122265636
2026-08-07T21:25:39.378+00:00,0,69,51258,273.7,58,122293348
2026-08-07T21:25:39.378+00:00,1,0,45292,,51,122293348
2026-08-07T21:25:40.937+00:00,0,0,51258,187.1,51,122454864
2026-08-07T21:25:40.937+00:00,1,0,45292,,51,122454864
