timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:20:22.024+00:00,0,66,51255,279.2,62,120170508
2026-08-07T21:20:22.024+00:00,1,0,45292,,53,120170508
2026-08-07T21:20:23.574+00:00,0,70,51255,279.6,62,119924288
2026-08-07T21:20:23.574+00:00,1,0,45292,,52,119924288
2026-08-07T21:20:25.127+00:00,0,70,51256,280.2,62,120880704
2026-08-07T21:20:25.127+00:00,1,0,45292,,53,120880704
2026-08-07T21:20:26.718+00:00,0,70,51256,294.2,62,122030936
2026-08-07T21:20:26.718+00:00,1,0,45292,,53,122030936
2026-08-07T21:20:28.289+00:00,0,68,51256,281.4,62,121781780
2026-08-07T21:20:28.289+00:00,1,0,45292,,53,121781780
2026-08-07T21:20:29.853+00:00,0,64,51255,268.1,63,120768136
2026-08-07T21:20:29.853+00:00,1,0,45292,,53,120768136
2026-08-07T21:20:31.407+00:00,0,37,51256,287.8,62,120775984
2026-08-07T21:20:31.407+00:00,1,0,45292,,53,120775984
2026-08-07T21:20:32.973+00:00,0,69,51255,281.6,61,120937420
2026-08-07T21:20:32.973+00:00,1,0,45292,,53,120937420
2026-08-07T21:20:34.524+00:00,0,71,51255,283.0,62,121690100
2026-08-07T21:20:34.524+00:00,1,0,45292,,52,121690100
2026-08-07T21:20:36.085+00:00,0,70,51255,289.6,61,123419672
2026-08-07T21:20:36.085+00:00,1,0,45292,,53,123419672
2026-08-07T21:20:37.649+00:00,0,71,51255,291.2,62,122577588
2026-08-07T21:20:37.649+00:00,1,0,45292,,53,122577588
2026-08-07T21:20:39.205+00:00,0,65,51256,290.3,62,121531124
2026-08-07T21:20:39.205+00:00,1,0,45292,,53,121531124
2026-08-07T21:20:40.753+00:00,0,70,51256,285.0,61,121578116
2026-08-07T21:20:40.753+00:00,1,0,45292,,53,121578116
2026-08-07T21:20:42.311+00:00,0,66,51256,286.2,62,121639968
2026-08-07T21:20:42.311+00:00,1,0,45292,,54,121639968
2026-08-07T21:20:43.972+00:00,0,66,51255,280.5,62,121717436
2026-08-07T21:20:43.972+00:00,1,0,45292,,52,121717436
2026-08-07T21:20:45.534+00:00,0,41,51255,261.2,60,123279336
2026-08-07T21:20:45.534+00:00,1,0,45292,,53,123279336
2026-08-07T21:20:47.092+00:00,0,71,51255,283.0,61,122857676
2026-08-07T21:20:47.092+00:00,1,0,45292,,53,122857676
2026-08-07T21:20:48.649+00:00,0,70,51256,288.0,62,122165396
2026-08-07T21:20:48.649+00:00,1,0,45292,,53,122165396
2026-08-07T21:20:50.212+00:00,0,70,51256,288.0,61,123299584
2026-08-07T21:20:50.212+00:00,1,0,45292,,53,123299584
2026-08-07T21:20:51.772+00:00,0,0,51256,174.4,52,123608812
2026-08-07T21:20:51.772+00:00,1,0,45292,,53,123608812
