timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:26:54.956+00:00,0,24,51257,223.5,52,122452244
2026-08-07T21:26:54.956+00:00,1,0,45292,,51,122452244
2026-08-07T21:26:56.510+00:00,0,69,51257,271.1,59,122441056
2026-08-07T21:26:56.510+00:00,1,0,45292,,52,122441056
2026-08-07T21:26:58.065+00:00,0,71,51257,274.1,60,122459376
2026-08-07T21:26:58.065+00:00,1,0,45292,,52,122459376
2026-08-07T21:26:59.614+00:00,0,70,51258,280.4,59,122464948
2026-08-07T21:26:59.614+00:00,1,0,45292,,51,122464948
2026-08-07T21:27:01.169+00:00,0,70,51258,279.5,59,122453208
2026-08-07T21:27:01.169+00:00,1,0,45292,,52,122453208
2026-08-07T21:27:02.725+00:00,0,71,51258,286.5,60,122465576
2026-08-07T21:27:02.725+00:00,1,0,45292,,52,122465576
2026-08-07T21:27:04.293+00:00,0,70,51257,268.5,60,122487648
2026-08-07T21:27:04.293+00:00,1,0,45292,,51,122487648
2026-08-07T21:27:05.854+00:00,0,71,51258,278.6,60,122464516
2026-08-07T21:27:05.854+00:00,1,0,45292,,51,122464516
2026-08-07T21:27:07.406+00:00,0,69,51258,275.7,60,122454500
2026-08-07T21:27:07.406+00:00,1,0,45292,,51,122454500
2026-08-07T21:27:08.972+00:00,0,70,51257,271.1,59,122486692
2026-08-07T21:27:08.972+00:00,1,0,45292,,51,122486692
2026-08-07T21:27:10.523+00:00,0,66,51258,265.8,59,122500964
2026-08-07T21:27:10.523+00:00,1,0,45292,,52,122500964
2026-08-07T21:27:12.074+00:00,0,37,51257,252.7,56,122488840
2026-08-07T21:27:12.074+00:00,1,0,45292,,52,122488840
2026-08-07T21:27:13.636+00:00,0,69,51258,282.4,59,122504836
2026-08-07T21:27:13.636+00:00,1,0,45292,,51,122504836
2026-08-07T21:27:15.193+00:00,0,70,51257,286.0,59,122523980
2026-08-07T21:27:15.193+00:00,1,0,45292,,51,122523980
2026-08-07T21:27:16.745+00:00,0,69,51257,283.2,60,122509952
2026-08-07T21:27:16.745+00:00,1,0,45292,,51,122509952
2026-08-07T21:27:18.296+00:00,0,0,51257,187.1,51,122504944
2026-08-07T21:27:18.296+00:00,1,0,45292,,51,122504944
