timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:19:09.536+00:00,1,0,45292,,53,119254028
2026-08-07T21:19:11.092+00:00,0,65,51255,279.3,60,119503396
2026-08-07T21:19:11.092+00:00,1,0,45292,,53,119503396
2026-08-07T21:19:12.646+00:00,0,72,51255,277.8,62,119583700
2026-08-07T21:19:12.646+00:00,1,0,45292,,53,119583700
2026-08-07T21:19:14.191+00:00,0,70,51255,284.9,61,119628392
2026-08-07T21:19:14.191+00:00,1,0,45292,,52,119628392
2026-08-07T21:19:15.740+00:00,0,68,51256,280.8,62,119496340
2026-08-07T21:19:15.740+00:00,1,0,45292,,53,119496340
2026-08-07T21:19:17.290+00:00,0,67,51255,278.9,62,120531688
2026-08-07T21:19:17.290+00:00,1,0,45292,,53,120531688
2026-08-07T21:19:18.832+00:00,0,71,51256,291.7,62,121108652
2026-08-07T21:19:18.832+00:00,1,0,45292,,53,121108652
2026-08-07T21:19:20.388+00:00,0,70,51256,284.0,61,121780108
2026-08-07T21:19:20.388+00:00,1,0,45292,,54,121780108
2026-08-07T21:19:21.938+00:00,0,69,51256,280.7,60,120741576
2026-08-07T21:19:21.938+00:00,1,0,45292,,52,120741576
2026-08-07T21:19:23.499+00:00,0,71,51255,275.5,63,119711188
2026-08-07T21:19:23.499+00:00,1,0,45292,,53,119711188
2026-08-07T21:19:25.047+00:00,0,70,51255,284.5,62,119734968
2026-08-07T21:19:25.047+00:00,1,0,45292,,52,119734968
2026-08-07T21:19:26.607+00:00,0,70,51255,286.2,61,119922172
2026-08-07T21:19:26.607+00:00,1,0,45292,,52,119922172
2026-08-07T21:19:28.166+00:00,0,0,51255,188.7,52,121777336
2026-08-07T21:19:28.166+00:00,1,0,45292,,52,121777336
