timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:24:32.267+00:00,0,34,51256,228.9,52,114495812
2026-08-07T21:24:32.267+00:00,1,0,45292,,52,114495812
2026-08-07T21:24:33.828+00:00,0,54,51256,293.4,61,114554828
2026-08-07T21:24:33.828+00:00,1,0,45292,,52,114554828
2026-08-07T21:24:35.381+00:00,0,69,51256,279.4,61,114715100
2026-08-07T21:24:35.381+00:00,1,0,45292,,52,114715100
2026-08-07T21:24:36.937+00:00,0,68,51255,278.4,61,115278264
2026-08-07T21:24:36.937+00:00,1,0,45292,,52,115278264
2026-08-07T21:24:38.491+00:00,0,70,51256,285.0,61,115376792
2026-08-07T21:24:38.491+00:00,1,0,45292,,52,115376792
2026-08-07T21:24:40.059+00:00,0,70,51256,287.8,60,120174864
2026-08-07T21:24:40.059+00:00,1,0,45292,,51,120174864
2026-08-07T21:24:41.622+00:00,0,68,51255,275.5,61,120835636
2026-08-07T21:24:41.622+00:00,1,0,45292,,52,120835636
2026-08-07T21:24:43.175+00:00,0,70,51255,286.1,60,120908388
2026-08-07T21:24:43.175+00:00,1,0,45292,,52,120908388
2026-08-07T21:24:44.742+00:00,0,68,51255,280.2,59,120929544
2026-08-07T21:24:44.742+00:00,1,0,45292,,52,120929544
2026-08-07T21:24:46.307+00:00,0,70,51255,285.0,60,120909052
2026-08-07T21:24:46.307+00:00,1,0,45292,,52,120909052
2026-08-07T21:24:47.936+00:00,0,68,51255,278.4,59,120945788
2026-08-07T21:24:47.936+00:00,1,0,45292,,52,120945788
2026-08-07T21:24:49.490+00:00,0,67,51256,288.6,61,121072644
2026-08-07T21:24:49.490+00:00,1,0,45292,,52,121072644
2026-08-07T21:24:51.047+00:00,0,71,51255,280.1,61,121063076
2026-08-07T21:24:51.047+00:00,1,0,45292,,52,121063076
2026-08-07T21:24:52.614+00:00,0,67,51255,269.0,60,121061848
2026-08-07T21:24:52.614+00:00,1,0,45292,,52,121061848
2026-08-07T21:24:54.175+00:00,0,66,51256,279.5,60,121094368
2026-08-07T21:24:54.175+00:00,1,0,45292,,52,121094368
2026-08-07T21:24:55.731+00:00,0,71,51255,277.2,59,121109268
2026-08-07T21:24:55.731+00:00,1,0,45292,,52,121109268
2026-08-07T21:24:57.281+00:00,0,70,51255,278.7,59,121108920
2026-08-07T21:24:57.281+00:00,1,0,45292,,52,121108920
2026-08-07T21:24:58.838+00:00,0,70,51256,283.8,59,121140888
2026-08-07T21:24:58.838+00:00,1,0,45292,,51,121140888
2026-08-07T21:25:00.400+00:00,0,69,51256,279.2,60,121229448
2026-08-07T21:25:00.400+00:00,1,0,45292,,52,121229448
2026-08-07T21:25:01.966+00:00,0,67,51256,280.6,61,121476756
2026-08-07T21:25:01.966+00:00,1,0,45292,,52,121476756
2026-08-07T21:25:03.526+00:00,0,67,51256,277.2,60,121745960
2026-08-07T21:25:03.526+00:00,1,0,45292,,52,121745960
2026-08-07T21:25:05.095+00:00,0,70,51255,272.9,59,121915856
2026-08-07T21:25:05.095+00:00,1,0,45292,,52,121915856
2026-08-07T21:25:06.658+00:00,0,68,51255,273.5,59,122075440
2026-08-07T21:25:06.658+00:00,1,0,45292,,52,122075440
2026-08-07T21:25:08.214+00:00,0,69,51255,261.4,60,122115724
2026-08-07T21:25:08.214+00:00,1,0,45292,,52,122115724
2026-08-07T21:25:09.774+00:00,0,51,51256,229.5,61,122125036
2026-08-07T21:25:09.774+00:00,1,0,45292,,52,122125036
2026-08-07T21:25:11.334+00:00,0,35,51255,247.3,56,122110828
2026-08-07T21:25:11.334+00:00,1,0,45292,,52,122110828
2026-08-07T21:25:12.890+00:00,0,41,51255,247.0,56,122137028
2026-08-07T21:25:12.890+00:00,1,0,45292,,51,122137028
2026-08-07T21:25:14.456+00:00,0,50,51256,257.5,58,122156628
2026-08-07T21:25:14.456+00:00,1,0,45292,,52,122156628
2026-08-07T21:25:16.063+00:00,0,62,51255,265.6,59,122124512
2026-08-07T21:25:16.063+00:00,1,0,45292,,52,122124512
2026-08-07T21:25:16.625+00:00,0,0,51255,187.0,52,122124752
2026-08-07T21:25:16.625+00:00,1,0,45292,,52,122124752
