timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:23:02.127+00:00,0,47,51255,246.1,56,109885816
2026-08-07T21:23:02.127+00:00,1,0,45292,,52,109885816
2026-08-07T21:23:03.694+00:00,0,47,51256,264.1,59,111312228
2026-08-07T21:23:03.694+00:00,1,0,45292,,53,111312228
2026-08-07T21:23:05.253+00:00,0,35,51256,245.5,56,111977536
2026-08-07T21:23:05.253+00:00,1,0,45292,,53,111977536
2026-08-07T21:23:06.834+00:00,0,43,51256,257.9,61,114427028
2026-08-07T21:23:06.834+00:00,1,0,45292,,53,114427028
2026-08-07T21:23:08.410+00:00,0,54,51256,264.1,59,112204800
2026-08-07T21:23:08.410+00:00,1,0,45292,,52,112204800
2026-08-07T21:23:09.995+00:00,0,70,51255,287.9,61,112429068
2026-08-07T21:23:09.995+00:00,1,0,45292,,53,112429068
2026-08-07T21:23:11.615+00:00,0,69,51256,270.0,61,111571492
2026-08-07T21:23:11.615+00:00,1,0,45292,,52,111571492
2026-08-07T21:23:13.180+00:00,0,68,51256,277.1,62,111792440
2026-08-07T21:23:13.180+00:00,1,0,45292,,52,111792440
2026-08-07T21:23:14.738+00:00,0,71,51256,283.2,61,111996392
2026-08-07T21:23:14.738+00:00,1,0,45292,,52,111996392
2026-08-07T21:23:16.306+00:00,0,70,51256,279.0,62,112007292
2026-08-07T21:23:16.306+00:00,1,0,45292,,52,112007292
2026-08-07T21:23:17.875+00:00,0,68,51256,282.1,61,112391352
2026-08-07T21:23:17.875+00:00,1,0,45292,,52,112391352
2026-08-07T21:23:19.457+00:00,0,72,51256,293.8,61,112372868
2026-08-07T21:23:19.457+00:00,1,0,45292,,52,112372868
2026-08-07T21:23:21.025+00:00,0,71,51256,287.8,59,112630760
2026-08-07T21:23:21.025+00:00,1,0,45292,,52,112630760
2026-08-07T21:23:22.590+00:00,0,69,51256,288.0,61,113457128
2026-08-07T21:23:22.590+00:00,1,0,45292,,52,113457128
2026-08-07T21:23:24.144+00:00,0,69,51255,284.3,61,113514096
2026-08-07T21:23:24.144+00:00,1,0,45292,,52,113514096
2026-08-07T21:23:25.703+00:00,0,69,51256,275.4,60,113450584
2026-08-07T21:23:25.703+00:00,1,0,45292,,52,113450584
2026-08-07T21:23:27.270+00:00,0,70,51255,276.6,61,113405004
2026-08-07T21:23:27.270+00:00,1,0,45292,,52,113405004
2026-08-07T21:23:28.823+00:00,0,71,51256,291.0,61,113701500
2026-08-07T21:23:28.823+00:00,1,0,45292,,52,113701500
2026-08-07T21:23:30.390+00:00,0,69,51256,295.3,61,113949152
2026-08-07T21:23:30.390+00:00,1,0,45292,,52,113949152
2026-08-07T21:23:31.946+00:00,0,70,51256,274.9,61,113982448
2026-08-07T21:23:31.946+00:00,1,0,45292,,52,113982448
2026-08-07T21:23:33.508+00:00,0,70,51256,271.2,61,114177912
2026-08-07T21:23:33.508+00:00,1,0,45292,,52,114177912
2026-08-07T21:23:35.078+00:00,0,67,51256,266.6,61,114058292
2026-08-07T21:23:35.078+00:00,1,0,45292,,52,114058292
2026-08-07T21:23:36.647+00:00,0,65,51256,289.5,60,113653668
2026-08-07T21:23:36.647+00:00,1,0,45292,,52,113653668
2026-08-07T21:23:38.207+00:00,0,69,51255,286.8,61,113063484
2026-08-07T21:23:38.207+00:00,1,0,45292,,52,113063484
2026-08-07T21:23:39.767+00:00,0,70,51256,277.4,59,112578776
2026-08-07T21:23:39.767+00:00,1,0,45292,,52,112578776
2026-08-07T21:23:41.322+00:00,0,71,51255,284.6,60,111591616
2026-08-07T21:23:41.322+00:00,1,0,45292,,52,111591616
2026-08-07T21:23:42.877+00:00,0,72,51255,280.8,61,111743628
2026-08-07T21:23:42.877+00:00,1,0,45292,,52,111743628
2026-08-07T21:23:44.455+00:00,0,69,51256,278.7,60,111352508
2026-08-07T21:23:44.455+00:00,1,0,45292,,52,111352508
2026-08-07T21:23:46.018+00:00,0,0,51256,191.1,53,111371712
2026-08-07T21:23:46.018+00:00,1,0,45292,,52,111371712
2026-08-07T21:23:46.574+00:00,0,0,51256,188.0,52,111387732
2026-08-07T21:23:46.574+00:00,1,0,45292,,52,111387732
