timestamp,device_id,npu_aicore_pct,npu_hbm_mb,npu_power_w,npu_temp_c,host_used_kb
2026-08-07T21:22:16.825+00:00,0,63,51256,274.6,52,131109852
2026-08-07T21:22:16.825+00:00,1,0,45292,,54,131109852
2026-08-07T21:22:18.399+00:00,0,68,51256,272.7,61,127454316
2026-08-07T21:22:18.399+00:00,1,0,45292,,53,127454316
2026-08-07T21:22:20.002+00:00,0,73,51256,244.9,61,117090104
2026-08-07T21:22:20.002+00:00,1,0,45292,,53,117090104
2026-08-07T21:22:21.585+00:00,0,68,51255,279.9,61,117168044
2026-08-07T21:22:21.585+00:00,1,0,45292,,53,117168044
2026-08-07T21:22:23.168+00:00,0,67,51255,279.5,61,117647020
2026-08-07T21:22:23.168+00:00,1,0,45292,,53,117647020
2026-08-07T21:22:24.741+00:00,0,69,51256,272.9,61,114739536
2026-08-07T21:22:24.741+00:00,1,0,45292,,53,114739536
2026-08-07T21:22:26.316+00:00,0,61,51256,268.8,59,114796320
2026-08-07T21:22:26.316+00:00,1,0,45292,,54,114796320
2026-08-07T21:22:27.874+00:00,0,53,51255,262.2,59,114847960
2026-08-07T21:22:27.874+00:00,1,0,45292,,54,114847960
2026-08-07T21:22:29.444+00:00,0,34,51256,245.8,57,106725204
2026-08-07T21:22:29.444+00:00,1,0,45292,,54,106725204
2026-08-07T21:22:31.023+00:00,0,33,51256,252.9,57,106736168
2026-08-07T21:22:31.023+00:00,1,0,45292,,53,106736168
2026-08-07T21:22:32.595+00:00,0,46,51256,258.6,58,106971652
2026-08-07T21:22:32.595+00:00,1,0,45292,,53,106971652
2026-08-07T21:22:34.145+00:00,0,62,51256,284.6,62,106915304
2026-08-07T21:22:34.145+00:00,1,0,45292,,54,106915304
2026-08-07T21:22:35.706+00:00,0,69,51256,288.2,62,106829176
2026-08-07T21:22:35.706+00:00,1,0,45292,,53,106829176
2026-08-07T21:22:37.260+00:00,0,68,51256,281.0,62,106818532
2026-08-07T21:22:37.260+00:00,1,0,45292,,53,106818532
2026-08-07T21:22:38.809+00:00,0,70,51256,286.1,62,106826672
2026-08-07T21:22:38.809+00:00,1,0,45292,,54,106826672
2026-08-07T21:22:40.367+00:00,0,70,51255,273.1,62,106840596
2026-08-07T21:22:40.367+00:00,1,0,45292,,54,106840596
2026-08-07T21:22:41.931+00:00,0,71,51255,282.8,62,106969584
2026-08-07T21:22:41.931+00:00,1,0,45292,,53,106969584
2026-08-07T21:22:43.487+00:00,0,71,51256,292.8,60,107166176
2026-08-07T21:22:43.487+00:00,1,0,45292,,53,107166176
2026-08-07T21:22:45.039+00:00,0,71,51255,276.7,61,107282004
2026-08-07T21:22:45.039+00:00,1,0,45292,,53,107282004
2026-08-07T21:22:46.598+00:00,0,70,51255,272.0,62,107385264
2026-08-07T21:22:46.598+00:00,1,0,45292,,52,107385264
2026-08-07T21:22:48.149+00:00,0,70,51255,290.9,61,107593232
2026-08-07T21:22:48.149+00:00,1,0,45292,,53,107593232
2026-08-07T21:22:49.721+00:00,0,71,51256,278.7,61,108140640
2026-08-07T21:22:49.721+00:00,1,0,45292,,52,108140640
2026-08-07T21:22:51.282+00:00,0,69,51256,269.6,62,108202072
2026-08-07T21:22:51.282+00:00,1,0,45292,,53,108202072
2026-08-07T21:22:52.840+00:00,0,72,51256,273.5,62,108245496
2026-08-07T21:22:52.840+00:00,1,0,45292,,53,108245496
2026-08-07T21:22:54.443+00:00,0,67,51256,276.6,61,108327644
2026-08-07T21:22:54.443+00:00,1,0,45292,,53,108327644
2026-08-07T21:22:55.998+00:00,0,69,51256,274.5,62,108542144
2026-08-07T21:22:55.998+00:00,1,0,45292,,53,108542144
2026-08-07T21:22:57.553+00:00,0,70,51256,284.8,61,109165412
2026-08-07T21:22:57.553+00:00,1,0,45292,,53,109165412
2026-08-07T21:22:59.095+00:00,0,65,51255,275.2,61,109304876
2026-08-07T21:22:59.095+00:00,1,0,45292,,52,109304876
2026-08-07T21:23:00.662+00:00,0,0,51256,188.1,53,109327212
2026-08-07T21:23:00.662+00:00,1,0,45292,,52,109327212
2026-08-07T21:23:01.223+00:00,0,0,51255,188.5,52,109398300
2026-08-07T21:23:01.223+00:00,1,0,45292,,53,109398300
